Start,End,Label,Start Sample,End Sample,len-1,mean-1,std-1,rms-1,mav-1,iEMG-1,wl-1,zcr-1,spec_entropy-1,median_freq-1,skew-1,kurtosis-1,len-2,mean-2,std-2,rms-2,mav-2,iEMG-2,wl-2,zcr-2,spec_entropy-2,median_freq-2,skew-2,kurtosis-2,len-3,mean-3,std-3,rms-3,mav-3,iEMG-3,wl-3,zcr-3,spec_entropy-3,median_freq-3,skew-3,kurtosis-3,len-4,mean-4,std-4,rms-4,mav-4,iEMG-4,wl-4,zcr-4,spec_entropy-4,median_freq-4,skew-4,kurtosis-4,len-5,mean-5,std-5,rms-5,mav-5,iEMG-5,wl-5,zcr-5,spec_entropy-5,median_freq-5,skew-5,kurtosis-5,len-6,mean-6,std-6,rms-6,mav-6,iEMG-6,wl-6,zcr-6,spec_entropy-6,median_freq-6,skew-6,kurtosis-6,len-7,mean-7,std-7,rms-7,mav-7,iEMG-7,wl-7,zcr-7,spec_entropy-7,median_freq-7,skew-7,kurtosis-7,len-8,mean-8,std-8,rms-8,mav-8,iEMG-8,wl-8,zcr-8,spec_entropy-8,median_freq-8,skew-8,kurtosis-8,len-9,mean-9,std-9,rms-9,mav-9,iEMG-9,wl-9,zcr-9,spec_entropy-9,median_freq-9,skew-9,kurtosis-9,len-10,mean-10,std-10,rms-10,mav-10,iEMG-10,wl-10,zcr-10,spec_entropy-10,median_freq-10,skew-10,kurtosis-10,file
0.057865,0.066548,PSW,637.9634146341464,733.6951219512196,10,0.13268033,0.0005727899,0.13268155,0.13268033,1.3268033,0.0050068945,0,0.96028274,4410.0,0.026132911,-0.67946315,10,0.13531354,0.0015162327,0.13532203,0.13531354,1.3531355,0.0061361194,0,1.0950248,2205.0,-0.59194034,-1.2965175,10,0.13769506,0.0007117281,0.1376969,0.13769506,1.3769506,0.0042805076,0,0.6072093,4410.0,0.82595885,-0.06835961,10,0.13909438,0.0007451316,0.1390964,0.13909438,1.3909439,0.0035185367,0,0.5574925,2205.0,0.19570959,-1.1770844,10,0.1435633,0.0017028936,0.1435734,0.1435633,1.4356331,0.005772069,0,0.87761563,2205.0,-0.6991867,-0.7418027,10,0.1424529,0.0014545142,0.14246033,0.1424529,1.424529,0.0066549927,0,1.1050274,4410.0,-0.8191612,0.5773368,9,0.10055789,0.027380915,0.10421902,0.10055789,0.9050211,0.07552112,0,0.5548873,2450.0,-0.07456018,-1.625547,9,0.12541501,0.020157253,0.12702456,0.12541501,1.1287351,0.061020702,0,0.77111834,2450.0,-1.1704903,-0.021617413,9,0.1456024,0.0015368366,0.14561054,0.1456024,1.3104217,0.008444071,0,1.0713948,4900.0,-0.63598317,-0.41314864,9,0.14930104,0.0022121787,0.14931743,0.14930104,1.3437093,0.010839522,0,1.0521799,2450.0,-0.04207787,-1.0786678,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.084782,0.09636,PSW,934.7317073170732,1062.3739837398375,13,0.095029,0.009411947,0.09549395,0.095029,1.235377,0.025583819,0,0.5815387,1696.153846153846,0.20603277,-1.5724263,13,0.08140485,0.0015723838,0.08142004,0.08140485,1.0582631,0.012490526,0,1.4031957,3392.307692307692,0.7728108,0.13356185,13,0.08163221,0.0016376973,0.08164864,0.08163221,1.0612187,0.0108521655,0,0.9562698,3392.307692307692,0.32653552,-1.261584,13,0.0749883,0.001918398,0.07501283,0.0749883,0.97484785,0.009268917,0,1.0033531,1696.153846153846,0.4473171,-1.3752303,13,0.07033902,0.0015505063,0.07035611,0.07033902,0.9144072,0.00999403,0,1.1066328,1696.153846153846,-0.36695403,-1.3647287,13,0.071767755,0.0010985683,0.07177617,0.071767755,0.93298084,0.006269455,0,1.0754263,1696.153846153846,-0.65695155,-0.6100521,13,0.07714888,0.0017306089,0.077168286,0.07714888,1.0029354,0.011651829,0,1.3193537,1696.153846153846,0.08516464,-0.9843638,13,0.07804533,0.0010287706,0.07805211,0.07804533,1.0145893,0.008963905,0,1.3570153,1696.153846153846,-0.2867983,-0.7220764,12,0.08390465,0.0019329301,0.0839269,0.08390465,1.0068557,0.01048138,0,1.0219853,1837.5,-0.13774481,-1.5386242,12,0.08866846,0.0022039688,0.08869585,0.08866846,1.0640215,0.008474514,0,0.7469162,1837.5,0.06992535,-1.4479707,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.109095,0.120962,PSW,1202.780487804878,1333.6138211382113,14,0.1163439,0.0013643242,0.11635189,0.1163439,1.6288146,0.0105250925,0,1.1334138,1575.0,-0.08606894,-1.2191068,13,0.11902193,0.0030979894,0.119062245,0.11902193,1.5472851,0.011271842,0,0.6806613,1696.153846153846,-0.24561876,-0.64782906,13,0.12788214,0.0013978032,0.12788978,0.12788214,1.6624678,0.009697445,0,1.4594939,1696.153846153846,-1.0292777,0.5530367,13,0.12607762,0.0009510586,0.12608121,0.12607762,1.639009,0.005630344,0,0.72527635,1696.153846153846,0.22055764,-1.1942757,13,0.12651274,0.0011031992,0.12651755,0.12651274,1.6446656,0.0064403713,0,0.8901735,1696.153846153846,0.5585693,-1.0138123,13,0.12714884,0.000720316,0.12715088,0.12714884,1.6529349,0.0062877834,0,1.4112749,1696.153846153846,-0.8152349,0.14274001,13,0.12602873,0.0014056761,0.12603657,0.12602873,1.6383735,0.008827299,0,1.0795932,1696.153846153846,-0.29026788,-1.1752495,13,0.12508702,0.0008306693,0.12508978,0.12508702,1.6261313,0.008316547,0,1.1969987,1696.153846153846,0.6969085,-0.7637291,13,0.12097565,0.003921786,0.12103921,0.12097565,1.5726835,0.013089873,0,0.4914389,1696.153846153846,-0.56389475,-1.2445678,13,0.09352517,0.016211357,0.09491978,0.09352517,1.2158272,0.045748904,0,0.27588192,1696.153846153846,-0.34150386,-1.3267944,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.150485,0.155984,PSW,1659.10162601626,1719.7317073170732,6,0.100136824,0.0018252161,0.10015347,0.100136824,0.60082096,0.007290043,0,0.6523952,3675.0,-0.83407074,-0.58295393,6,0.09988295,0.0019518614,0.09990202,0.09988295,0.5992977,0.00598225,0,0.74282044,3675.0,-0.50199527,-0.87616706,6,0.10234333,0.0013334582,0.10235202,0.10234333,0.61406,0.0053188503,0,0.9530747,3675.0,0.09917324,-1.4612496,6,0.10110014,0.0007783917,0.10110313,0.10110014,0.6066008,0.0026049763,0,0.96690315,3675.0,1.1170939,-0.21085358,6,0.100712,0.001100431,0.100718014,0.100712,0.604272,0.0045735314,0,0.6800289,3675.0,-0.5018408,-1.0921687,6,0.10041989,0.0009706753,0.10042458,0.10041989,0.60251933,0.0044644326,0,0.6238739,3675.0,0.26230773,-1.560876,6,0.099004485,0.0004552039,0.099005535,0.099004485,0.5940269,0.0022418648,0,0.9183992,3675.0,0.013184548,-1.4077489,6,0.09978392,0.0011240337,0.09979025,0.09978392,0.5987035,0.0033882782,0,0.5335047,3675.0,-0.32032824,-1.5575714,6,0.09900991,0.0012016434,0.0990172,0.09900991,0.59405947,0.006784931,0,0.9781866,3675.0,-0.008801328,-1.1640292,6,0.099677436,0.002339496,0.09970489,0.099677436,0.5980646,0.0062364265,0,0.6265317,3675.0,0.09342259,-1.5410833,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.143538,0.151932,PSW,1582.5162601626016,1675.0569105691056,10,0.11892617,0.0012521163,0.11893276,0.11892617,1.1892617,0.0058395118,0,1.1187626,4410.0,0.20571008,-0.91069627,10,0.11913538,0.00064045616,0.1191371,0.11913538,1.1913538,0.0058318004,0,1.1455842,4410.0,-0.38115677,-1.2795821,10,0.11680888,0.0007680352,0.116811395,0.11680888,1.1680888,0.005814977,0,0.94825757,4410.0,0.08570629,-0.7234876,9,0.11590176,0.0010625768,0.11590663,0.11590176,1.0431159,0.0030248016,0,0.79088944,2450.0,0.17647631,-1.6756341,9,0.10606865,0.004709656,0.10617316,0.10606865,0.95461786,0.013395645,0,0.8555655,2450.0,0.5232219,-1.4250737,9,0.09881048,0.000831753,0.09881398,0.09881048,0.8892943,0.002670817,0,0.79229116,2450.0,0.16880858,-1.293141,9,0.0989901,0.0012410348,0.098997876,0.0989901,0.89091086,0.0062252283,0,0.9896862,2450.0,0.08551722,-1.3871984,9,0.100734726,0.0007020441,0.10073717,0.100734726,0.9066125,0.005544275,0,0.8952581,4900.0,-0.90351754,0.055485964,9,0.0997093,0.0018752756,0.09972694,0.0997093,0.89738375,0.008251645,0,0.93431973,2450.0,-0.6270062,-0.87037206,9,0.10149797,0.001747499,0.101513006,0.10149797,0.9134817,0.009251058,0,1.0613772,2450.0,-0.044056833,-0.7731998,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.174798,0.190427,PSW,1927.150406504065,2099.467479674797,18,0.043312803,0.0035483253,0.043457903,0.043312803,0.7796305,0.019800317,0,0.9460216,1225.0,0.58308125,-0.3808992,18,0.03915049,0.0014340184,0.039176743,0.03915049,0.7047088,0.012115367,0,1.2689378,1225.0,0.42872977,0.45343018,17,0.05394641,0.0054311,0.054219108,0.05394641,0.917089,0.023913868,0,1.0414342,1297.0588235294117,-0.38085988,-1.2037042,17,0.06599035,0.0038060495,0.066100016,0.06599035,1.121836,0.017771915,0,0.9310989,1297.0588235294117,0.10407408,-0.9055052,17,0.07361017,0.001323079,0.07362206,0.07361017,1.2513729,0.015122205,0,1.1794368,2594.1176470588234,0.2567847,-0.99113035,17,0.079665765,0.0015442366,0.07968074,0.079665765,1.354318,0.010930203,0,0.91517067,1297.0588235294117,-0.44342074,-0.17923856,17,0.08325281,0.0014354495,0.08326518,0.08325281,1.4152977,0.015018202,0,1.13987,3891.176470588235,-0.028598528,-0.56363726,17,0.08321837,0.0010862347,0.08322546,0.08321837,1.4147123,0.01309558,0,1.3142121,3891.176470588235,-0.08778801,-0.8281503,17,0.08092403,0.0013340616,0.08093502,0.08092403,1.3757085,0.014864907,0,1.1905897,2594.1176470588234,0.68876016,0.15926409,17,0.083321095,0.0012402507,0.08333033,0.083321095,1.4164586,0.009522401,0,0.521807,1297.0588235294117,0.49667016,-0.44466352,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.189849,0.198532,PSW,2093.0853658536585,2188.817073170732,10,0.0847223,0.0011602037,0.084730245,0.0847223,0.84722304,0.008704357,0,1.0238026,4410.0,-0.15946235,-1.2427686,10,0.08544886,0.0013054798,0.08545884,0.08544886,0.8544886,0.0057883933,0,0.9182474,2205.0,-0.70955837,-1.0693424,10,0.08399817,0.0012018261,0.08400677,0.08399817,0.83998173,0.008048534,0,1.0789169,2205.0,-0.34480762,-0.9163871,10,0.083325416,0.001751462,0.08334382,0.083325416,0.83325416,0.010720842,0,0.9609086,2205.0,0.14072897,-0.9497335,10,0.086001754,0.0020046982,0.08602511,0.086001754,0.86001754,0.0097479075,0,0.9500762,2205.0,0.004972865,-1.4013222,9,0.085136846,0.0006240014,0.08513913,0.085136846,0.7662316,0.004596092,0,0.83345693,4900.0,0.26313344,-1.2572128,9,0.084124796,0.0011127437,0.084132165,0.084124796,0.7571232,0.0054549426,0,0.76476645,2450.0,-0.22110593,-1.383407,9,0.08423233,0.0017311691,0.084250115,0.08423233,0.758091,0.012587994,0,0.9724665,2450.0,0.36313096,-1.0981383,9,0.0830209,0.0010582962,0.08302765,0.0830209,0.74718815,0.0046919957,0,0.9003226,2450.0,-0.14533281,-1.6181978,9,0.082813345,0.0013279073,0.082823984,0.082813345,0.7453201,0.004899785,0,0.74036664,2450.0,-0.6388169,-1.2425224,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.198532,0.212135,PSW,2188.817073170732,2338.79674796748,15,0.08146609,0.001346485,0.08147721,0.08146609,1.2219914,0.011448778,0,1.1849341,2939.9999999999995,-0.53455377,-0.36089087,15,0.079615034,0.0016139243,0.079631396,0.079615034,1.1942255,0.012799874,0,1.2322978,2939.9999999999995,0.34021455,-1.0927693,15,0.07451991,0.0013628779,0.07453238,0.07451991,1.1177987,0.011630021,0,1.194192,2939.9999999999995,-0.1526458,-0.70149016,15,0.06514241,0.0017406998,0.06516566,0.06514241,0.97713614,0.010498412,0,1.0833447,2939.9999999999995,1.1720692,1.4549775,15,0.06366987,0.001587128,0.06368965,0.06366987,0.95504797,0.0139948875,0,1.3593336,1469.9999999999998,-0.22447239,-0.7841828,15,0.06532847,0.0011755521,0.065339044,0.06532847,0.97992706,0.0071436614,0,1.1283262,1469.9999999999998,-0.7940181,-0.75838685,15,0.0654754,0.0019560507,0.06550462,0.0654754,0.982131,0.012250006,0,1.1970855,2939.9999999999995,0.040200382,-1.3677851,15,0.06548338,0.0016189787,0.06550339,0.06548338,0.98225063,0.013814665,0,1.2193885,1469.9999999999998,-0.3597094,-1.0130348,15,0.064525224,0.0009698301,0.06453251,0.064525224,0.96787834,0.008514948,0,1.0127538,2939.9999999999995,0.42275387,-0.9814353,15,0.06218143,0.0006928336,0.06218529,0.06218143,0.9327215,0.0047701485,0,1.0141872,1469.9999999999998,0.058650516,-1.4427909,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.249183,0.256998,PSW,2747.252032520325,2833.410569105691,9,0.10131868,0.0016278173,0.10133175,0.10131868,0.9118681,0.005872056,0,0.60619277,2450.0,0.8909356,-0.49554253,9,0.10612503,0.001552623,0.106136374,0.10612503,0.9551252,0.009124115,0,1.0526186,2450.0,0.7352618,-1.0709103,9,0.110244706,0.0019577856,0.11026209,0.110244706,0.99220234,0.007720284,0,0.79361856,2450.0,-0.13969035,-0.9672291,9,0.11401457,0.000444947,0.11401545,0.11401457,1.0261312,0.0029131472,0,1.1267008,2450.0,1.0508947,1.029388,9,0.117379464,0.0013001702,0.11738667,0.117379464,1.0564152,0.008073509,0,0.85487944,2450.0,0.3724783,-1.0949622,9,0.11813372,0.00057987054,0.11813514,0.11813372,1.0632035,0.002153322,0,0.81828564,2450.0,-0.74749076,-0.51256895,8,0.12008204,0.0012126165,0.12008816,0.12008204,0.96065634,0.006166011,0,1.1217383,2756.25,-0.45335922,-1.17926,8,0.12134302,0.0016371249,0.12135406,0.12134302,0.97074413,0.006019324,0,0.7812137,2756.25,0.31709763,-1.5622742,8,0.12222015,0.00083688216,0.12222301,0.12222015,0.9777612,0.0032989755,0,1.0081574,2756.25,-0.61676055,-1.1113459,8,0.12417368,0.0005060835,0.12417471,0.12417368,0.9933894,0.0032636076,0,1.0464182,2756.25,0.66934,-0.90659165,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.274364,0.282179,PSW,3024.873983739837,3111.032520325203,9,0.08872543,0.0022880777,0.08875493,0.08872543,0.7985289,0.007851049,0,0.7743832,2450.0,0.9291683,-0.015652895,9,0.08617075,0.0015190691,0.08618413,0.08617075,0.7755367,0.006724,0,0.38991156,2450.0,-0.38221374,-0.99847126,9,0.083225206,0.0023906364,0.08325954,0.083225206,0.74902683,0.010398135,0,0.8926047,2450.0,0.4324474,-1.4548969,9,0.08000592,0.0008216523,0.08001014,0.08000592,0.7200533,0.00555259,0,0.7826235,2450.0,-0.13216549,-1.0238467,9,0.0808708,0.00083595834,0.08087512,0.0808708,0.7278372,0.0049101785,0,0.70626456,2450.0,-0.4349174,-1.078842,9,0.07975001,0.0015169319,0.07976443,0.07975001,0.7177501,0.004946679,0,0.5543551,2450.0,-0.7477776,-0.673568,9,0.07409838,0.0015764699,0.07411514,0.07409838,0.66688544,0.0066754743,0,0.91724175,2450.0,-0.93864816,-0.38959622,8,0.07333374,0.0010444962,0.07334118,0.07333374,0.5866699,0.007876873,0,0.8029756,5512.5,0.027898012,-1.2198149,8,0.08535977,0.008391663,0.08577127,0.08535977,0.68287814,0.024351902,0,0.2965329,2756.25,0.57267123,-1.0602945,8,0.10100819,0.0029401989,0.10105098,0.10100819,0.80806553,0.013244763,0,0.97886324,5512.5,-0.8198217,0.2478311,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.281022,0.289994,PSW,3098.268292682927,3197.191056910569,10,0.09631373,0.007900645,0.09663723,0.09631373,0.96313727,0.02850233,0,0.9328221,2205.0,-0.7568877,-0.8733208,10,0.08326188,0.0113854995,0.084036715,0.08326188,0.8326188,0.032681093,0,0.675182,2205.0,0.42402,-1.3110675,10,0.06747256,0.002298386,0.06751169,0.06747256,0.6747256,0.010606654,0,0.761827,2205.0,-0.17018135,-1.4278592,10,0.067056574,0.00086339004,0.067062125,0.067056574,0.6705657,0.0069226697,0,1.3697585,2205.0,-0.0065388368,-1.3085451,10,0.069763646,0.0011765931,0.06977356,0.069763646,0.6976365,0.0065948144,0,1.0616107,4410.0,-0.5556609,-0.269835,10,0.06968157,0.0017483915,0.0697035,0.06968157,0.69681567,0.009997837,0,1.2900506,4410.0,-0.6553822,-0.63111997,10,0.07182404,0.0010568455,0.071831815,0.07182404,0.7182404,0.006872371,0,0.97948694,4410.0,-0.0799507,-1.4060496,10,0.07180609,0.00094120717,0.07181226,0.07180609,0.71806085,0.00770472,0,0.93228483,4410.0,-0.3164111,-1.0211383,10,0.069288984,0.0020314727,0.06931876,0.069288984,0.6928898,0.0065057576,0,0.82405794,2205.0,0.15597627,-1.0343566,9,0.063397184,0.0012589536,0.06340968,0.063397184,0.57057464,0.007928826,0,1.0305649,4900.0,0.0124023035,-0.955889,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.294046,0.307071,PSW,3241.8658536585367,3385.4634146341464,15,0.042939495,0.0017524619,0.042975247,0.042939495,0.64409244,0.010735527,0,0.91545093,2939.9999999999995,0.2427801,-0.309839,15,0.044728424,0.0009702327,0.044738945,0.044728424,0.6709264,0.011206422,0,1.3158658,4409.999999999999,0.49189904,-0.15796232,15,0.05034561,0.0024042886,0.05040299,0.05034561,0.7551842,0.013801739,0,1.1043364,2939.9999999999995,0.45212254,-1.1302422,15,0.058996335,0.0023108234,0.059041575,0.058996335,0.88494503,0.0136796385,0,1.1057464,1469.9999999999998,1.1030244,0.7391584,14,0.069284864,0.0015253169,0.06930165,0.069284864,0.9699881,0.0071820617,0,1.4458637,1575.0,-1.0826651,-0.32421875,14,0.06998767,0.0014413758,0.07000251,0.06998767,0.9798274,0.011629343,0,1.1386507,3150.0,-1.2287722,0.2833829,14,0.066047,0.0022335756,0.06608476,0.066047,0.924658,0.016616262,0,1.058358,1575.0,-0.78830546,-0.41565347,14,0.057931352,0.0050479844,0.058150865,0.057931352,0.8110389,0.015924111,0,0.54877263,1575.0,-0.25271553,-1.2652901,14,0.047140013,0.002216161,0.047192086,0.047140013,0.6599602,0.009330444,0,1.0550755,1575.0,0.99425495,-0.27266693,14,0.049733352,0.0036591112,0.049867775,0.049733352,0.69626695,0.015334837,0,0.7610433,1575.0,0.45558393,-1.4445294,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.322122,0.335436,PSW,3551.39837398374,3698.186991869919,15,0.08478142,0.0007262729,0.08478454,0.08478142,1.2717214,0.007194862,0,1.493205,2939.9999999999995,-0.6706369,-0.41251016,15,0.08987746,0.002339148,0.089907885,0.08987746,1.3481618,0.013277814,0,1.1932752,2939.9999999999995,0.060240746,-1.2137171,15,0.09119614,0.000954622,0.09120114,0.09119614,1.3679421,0.008414343,0,0.9653837,2939.9999999999995,0.4253436,-0.7025926,15,0.09061711,0.002461236,0.090650536,0.09061711,1.3592567,0.013821833,0,0.74545884,1469.9999999999998,0.12360614,-1.0805029,15,0.09383894,0.0013666293,0.09384889,0.09383894,1.4075841,0.0056737065,0,0.91478646,1469.9999999999998,1.186485,-0.21411276,15,0.098853655,0.0022153917,0.09887847,0.098853655,1.4828048,0.0097134635,0,0.8663224,1469.9999999999998,0.012909838,-1.6601208,15,0.10056614,0.0015250157,0.10057769,0.10056614,1.5084921,0.011262462,0,1.2268243,2939.9999999999995,0.39715698,-1.1985071,14,0.10243759,0.001450479,0.10244787,0.10243759,1.4341263,0.010909744,0,1.2500433,1575.0,0.64433104,-0.3814416,14,0.10300319,0.0006569732,0.10300528,0.10300319,1.4420446,0.006685801,0,1.1230739,3150.0,-0.03151964,-1.392497,14,0.10253637,0.0019592799,0.10255509,0.10253637,1.4355092,0.009931788,0,1.010861,1575.0,0.16650566,-1.350278,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.337751,0.350776,PSW,3723.7154471544713,3867.3130081300815,15,0.09994461,0.0013408228,0.09995359,0.09994461,1.4991691,0.0131502375,0,1.0087676,2939.9999999999995,0.5679925,-0.890152,15,0.10051791,0.0018352891,0.10053468,0.10051791,1.5077688,0.00906273,0,1.0727705,1469.9999999999998,-0.9345129,-0.74579144,15,0.09525658,0.0041926145,0.095348805,0.09525658,1.4288487,0.012874328,0,0.5009242,1469.9999999999998,-0.02007796,-1.127116,15,0.08330417,0.0034878347,0.08337715,0.08330417,1.2495625,0.020544231,0,1.202715,2939.9999999999995,-0.11785765,-1.4288839,14,0.072194956,0.0016160759,0.07221304,0.072194956,1.0107294,0.008816563,0,1.2237709,1575.0,1.0804932,0.13394475,14,0.070592284,0.0011404809,0.070601486,0.070592284,0.988292,0.0052049905,0,0.85754603,1575.0,0.19198927,-1.5958459,14,0.06807595,0.0026940294,0.068129234,0.06807595,0.95306325,0.0099690035,0,0.84063715,1575.0,-0.46260262,-1.3976712,14,0.062619366,0.0014211526,0.06263549,0.062619366,0.8766711,0.0055364,0,0.9360471,1575.0,0.3869205,-1.4451779,14,0.057774503,0.0008560737,0.057780836,0.057774503,0.808843,0.0064622313,0,1.216888,3150.0,1.0359303,0.4028902,14,0.05452623,0.0020828643,0.054565992,0.05452623,0.7633672,0.008642506,0,0.85705596,1575.0,-0.7796117,-1.1012331,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.349618,0.362354,PSW,3854.548780487805,3994.9552845528456,14,0.054208465,0.0021496913,0.05425107,0.054208465,0.7589185,0.009199087,0,0.8274963,1575.0,-0.45571235,-1.5366291,14,0.04370464,0.0033829308,0.043835375,0.04370464,0.611865,0.011519946,0,0.6070956,1575.0,-0.49775857,-0.779567,14,0.038673934,0.00058879453,0.038678415,0.038673934,0.54143506,0.0054551773,0,1.0343764,3150.0,-0.5095861,-0.7730942,14,0.039939903,0.001001151,0.039952442,0.039939903,0.5591586,0.0054612644,0,1.0572962,1575.0,0.81926155,-0.73285365,14,0.039308038,0.0027532799,0.039404344,0.039308038,0.5503125,0.013256658,0,0.972942,1575.0,-0.68772465,-0.8223145,14,0.008252285,0.017508024,0.01935539,0.0173148,0.24240719,0.049043756,1,0.506196,1575.0,-0.15694259,-1.4094061,14,-0.022105988,0.0033167868,0.022353427,0.022105988,0.30948383,0.01766776,0,0.9295509,1575.0,0.7969636,-0.5563936,14,-0.0064315237,0.0050717616,0.008190681,0.0064315237,0.09004133,0.014636194,0,0.6208629,1575.0,-0.34547988,-1.4155173,14,-0.0051808124,0.0053767124,0.007466583,0.005280633,0.07392886,0.015878802,2,0.55545664,1575.0,-0.43559715,-1.5485907,14,-0.0365618,0.015182799,0.039588917,0.0365618,0.5118652,0.045329276,0,0.55647856,1575.0,0.2956941,-1.3207711,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.375668,0.387245,PSW,4141.743902439024,4269.386178861789,13,0.09792376,0.0009591223,0.097928464,0.09792376,1.273009,0.007304363,0,1.128396,3392.307692307692,0.5083353,-0.8437681,13,0.09845165,0.000978584,0.098456524,0.09845165,1.2798715,0.009000801,0,1.1361661,3392.307692307692,-0.7860334,-0.36069107,13,0.09560965,0.0012275578,0.095617525,0.09560965,1.2429254,0.008099899,0,1.0727296,3392.307692307692,1.1546313,0.46598363,13,0.09505427,0.0013806086,0.0950643,0.09505427,1.2357055,0.008273341,0,0.97157156,3392.307692307692,0.36017185,-1.0712049,13,0.09807813,0.0018032197,0.098094694,0.09807813,1.2750157,0.009355523,0,1.0306866,1696.153846153846,0.070072375,-1.323052,13,0.098885626,0.0020243542,0.09890634,0.098885626,1.2855132,0.005813986,0,0.5897719,1696.153846153846,-0.050855268,-1.6622674,13,0.10085147,0.0014074411,0.10086128,0.10085147,1.3110691,0.008903578,0,1.1283139,1696.153846153846,-0.1441717,-1.3517511,13,0.09791513,0.0016622326,0.09792925,0.09791513,1.2728966,0.006236188,0,1.0253603,1696.153846153846,0.9706531,-0.56544256,12,0.10047249,0.005395055,0.100617245,0.10047249,1.2056699,0.018498749,0,0.6151692,1837.5,-0.04459367,-1.7343507,12,0.10439891,0.004444307,0.10449347,0.10439891,1.252787,0.018097624,0,0.54936457,1837.5,-0.53518087,-0.9201739,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.403165,0.412716,PSW,4444.8943089430895,4550.19918699187,11,0.0763206,0.0019448078,0.076345384,0.0763206,0.83952665,0.011969477,0,1.0208415,2004.5454545454545,-0.6032286,-0.99391794,11,0.062169954,0.007497829,0.06262045,0.062169954,0.6838695,0.021041393,0,0.6155481,2004.5454545454545,0.27201182,-1.4656327,11,0.052936397,0.0010461117,0.052946728,0.052936397,0.58230036,0.007013861,0,1.0282794,2004.5454545454545,-0.36357525,-0.9171903,11,0.055387232,0.0022299737,0.055432107,0.055387232,0.60925955,0.011300653,0,1.1574214,4009.090909090909,0.0011411819,-1.0621276,11,0.05771509,0.0013251845,0.057730302,0.05771509,0.634866,0.0075147226,0,1.0406368,2004.5454545454545,0.8914663,0.53759265,11,0.0613266,0.00051495165,0.06132876,0.0613266,0.6745926,0.0019334406,0,0.99417174,2004.5454545454545,1.2458283,-0.11080122,10,0.06432791,0.0013645632,0.06434238,0.06432791,0.64327914,0.009029437,0,1.2244459,2205.0,-0.66327846,-0.89558387,10,0.063676186,0.0009121072,0.06368271,0.063676186,0.63676184,0.006726742,0,1.3446007,2205.0,-0.39456683,-1.1230468,10,0.06065219,0.0023746653,0.060698655,0.06065219,0.6065219,0.008377232,0,0.3451714,2205.0,-0.23536627,-1.0375056,10,0.054072153,0.0010517085,0.054082382,0.054072153,0.54072154,0.0043281466,0,0.8452036,2205.0,-0.75623274,0.118089914,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
0.412716,0.424294,PSW,4550.19918699187,4677.841463414634,13,0.04664568,0.0057022693,0.046992928,0.04664568,0.6063938,0.022375599,0,0.64189917,1696.153846153846,-0.7839169,-0.43662953,13,-0.02416305,0.031919815,0.04003408,0.033255868,0.43232626,0.17655902,1,1.0271361,1696.153846153846,0.11505541,-1.0848843,13,0.0055870903,0.0041045584,0.0069327466,0.00586951,0.07630363,0.019462772,1,1.0100026,1696.153846153846,0.25179625,-0.41436505,13,0.022346634,0.005760023,0.023077043,0.022346634,0.29050624,0.01927261,0,0.69819146,1696.153846153846,-0.103959665,-1.0840708,13,0.044063274,0.00477353,0.044321083,0.044063274,0.5728226,0.01603327,0,0.6057354,1696.153846153846,-0.25423634,-1.2054644,13,0.055609457,0.0033670156,0.05571129,0.055609457,0.7229229,0.011440616,0,0.8720319,1696.153846153846,-0.68315935,-1.0367358,13,0.06251023,0.0024329985,0.06255756,0.06251023,0.812633,0.014554024,0,1.3258662,3392.307692307692,-0.4944246,-1.0236962,12,0.066589504,0.00089716277,0.06659555,0.066589504,0.79907405,0.0072016343,0,1.2699369,3675.0,0.61885226,-0.016887903,12,0.06478242,0.0010000697,0.064790145,0.06478242,0.77738905,0.006616831,0,1.0210687,3675.0,0.10784489,-1.3688904,12,0.066358216,0.00060448854,0.06636097,0.066358216,0.7962986,0.0037273094,0,0.7998773,1837.5,0.63332015,-0.9621029,../data/Spontanaktivität/filtered_LI06056410_segment_1.wav
