Start,End,Label,Start Sample,End Sample,len,mean,std,rms,mav,iEMG,wl,zcr,spec_entropy,median_freq,skew,kurtosis,file
5.801251,5.812846,PSW,63958.79878048781,64086.634146341465,128,-0.026865168,0.0062952978,0.027592896,0.026865168,3.4387414,0.1257293,0,1.7050993,172.265625,-1.2873344391522417,0.7410702363842243,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.809533,5.818147,PSW,64050.10975609756,64145.07317073171,95,-0.017271532,0.005624029,0.018164128,0.017271532,1.6407956,0.08366289,0,1.2913373,232.10526315789477,0.0965353854246543,-1.1440921908469668,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.816159,5.82676,PSW,64123.15853658537,64240.03658536585,117,-0.016083919,0.0032537442,0.01640973,0.016083919,1.8818184,0.102541074,0,2.1977916,376.9230769230769,0.1419915940478393,-1.1355778440618451,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.831729,5.8473,PSW,64294.82317073171,64466.48780487805,172,-0.022027137,0.0032324898,0.022263061,0.022027137,3.7886677,0.15746513,0,2.33538,256.39534883720927,-0.0915768711136628,-0.5546924288630617,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.914883,5.92449,PSW,65211.58536585366,65317.506097560974,106,-0.031783976,0.003558863,0.031982597,0.031783976,3.3691015,0.08955005,0,1.8002975,208.01886792452828,-0.5432840912953889,-0.3059138440689319,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.930453,5.939729,PSW,65383.25,65485.51829268293,102,-0.033646695,0.006823948,0.034331713,0.033646695,3.431963,0.1041639,0,1.7522402,432.35294117647055,1.3136864372151429,0.9737953814475038,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.956625,5.96822,PSW,65671.79268292683,65799.62804878049,128,-0.034564786,0.0022446618,0.034637596,0.034564786,4.4242926,0.10542892,0,2.4579992,516.796875,-0.3640003864284173,-0.4959532104226332,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.979152,5.987766,PSW,65920.15853658537,66015.12195121951,95,-0.04434789,0.0037715267,0.04450797,0.04434789,4.2130494,0.07696782,0,1.6810875,232.10526315789477,-0.0189375324386788,-1.156455625350175,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.998367,6.010956,PSW,66132.0,66270.79268292683,138,-0.028148282,0.002941548,0.028301565,0.028148282,3.8844628,0.1232658,0,2.468922,319.5652173913044,0.2783806243973199,-0.7980953847531658,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.079532,6.087814,PSW,67026.84756097561,67118.15853658537,92,-0.01513801,0.0063241194,0.016405907,0.01513801,1.3926969,0.07608548,0,1.2588257,239.67391304347825,-0.1175183740999012,-1.1357419742722832,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.107692,6.12028,PSW,67337.30487804877,67476.09756097561,139,-0.03044823,0.015674572,0.03424598,0.03044823,4.232304,0.1403604,0,1.0884671,158.63309352517985,-0.4053264156480701,-0.9808626897942072,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.14579,6.157053,PSW,67757.33536585365,67881.51829268293,124,-0.015473363,0.0034727,0.015858265,0.015473363,1.918697,0.10087605,0,2.1593263,355.64516129032256,-0.0416822757449671,-0.6457104449183184,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.751558,5.757852,Fibrillation,63410.93292682927,63480.32926829269,70,-0.020963505,0.0022024885,0.021078888,0.020963505,1.4674454,0.055397227,0,2.3034706,1260.0,-0.0721219818671933,-0.5261863696089826,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.880097,5.887386,Fibrillation,64828.07926829269,64908.432926829264,80,-0.03670174,0.0016372487,0.03673824,0.03670174,2.936139,0.052871823,0,2.412339,1653.75,0.4406965493156014,-0.0817769907185463,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.990747,5.996048,Fibrillation,66047.99390243902,66106.43292682926,59,-0.02846055,0.0027841404,0.028596405,0.02846055,1.6791724,0.06332356,0,2.1714315,1121.186440677966,0.1179843390247758,0.2121361256470924,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.762822,5.772429,PSW,63535.115853658535,63641.03658536585,106,-0.030607145,0.014118289,0.03370643,0.030607145,3.2443573,0.11523876,0,1.1187807,208.01886792452828,-0.6629588936548435,-1.1409401320633117,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.780049,5.784687,PSW,63725.042682926825,63776.17682926829,51,-0.016546495,0.0027227767,0.01676902,0.016546495,0.84387124,0.037804056,0,2.0785053,1297.0588235294117,-0.3454040724644609,-0.6017273713101687,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.784687,5.790319,PSW,63776.17682926829,63838.26829268293,62,-0.014134451,0.002075677,0.014286048,0.014134451,0.876336,0.061574727,0,2.185945,2489.516129032258,0.6010290689192047,0.3258962051417819,.\Spontanaktivität\filtered_HC280963_segment_1.wav
5.664562,5.679205,PSW,62451.80216802168,62613.238482384826,162,-0.016785119,0.014225632,0.022002472,0.016785119,2.7191892,0.14333999,0,1.0550795,136.11111111111111,-1.4050675557674757,1.3543234979686236,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.164089,6.175385,PSW,67959.08672086721,68083.62330623306,124,-0.024404023,0.0021311464,0.024496902,0.024404023,3.0260987,0.10840014,0,2.4726996,533.4677419354839,-0.4796283337177912,-0.0007605239870702,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.215129,6.223497,PSW,68521.80758807588,68614.05691056911,93,-0.034719992,0.0021111588,0.034784116,0.034719992,3.2289593,0.085207686,0,2.621745,1659.677419354839,-0.2900119736881372,-0.4091921494947166,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.229772,6.240231,PSW,68683.24390243902,68798.55555555556,115,-0.030133925,0.0050048972,0.030546723,0.030133925,3.4654014,0.08887053,0,1.4813766,191.7391304347826,-0.6988679119505443,-0.5002806483671267,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.26115,6.275792,PSW,69029.17886178862,69190.61517615177,161,-0.031072997,0.0034227914,0.03126094,0.031072997,5.0027523,0.13106078,0,1.9973551,136.95652173913044,0.321303194083298,-0.3551396069963917,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.316792,6.323486,PSW,69642.63685636857,69716.43631436315,74,-0.0399175,0.010347854,0.041236933,0.0399175,2.9538949,0.10905111,0,1.3548512,297.97297297297297,0.9492691743410036,0.3107879620161822,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.324741,6.329343,PSW,69730.27371273712,69781.0108401084,51,-0.044086937,0.0018138766,0.04412423,0.044086937,2.2484338,0.031248331,0,1.8194644,432.35294117647055,-0.9366767159121584,-8.186258672493452e-05,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.329343,6.339802,PSW,69781.0108401084,69896.32249322493,115,-0.042506836,0.0023496104,0.042571723,0.042506836,4.888286,0.10189532,0,2.8020823,1342.1739130434785,-0.8481196625995497,-0.0366703716730629,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.320557,6.328925,Fibrillation,69684.14905149052,69776.39837398374,92,-0.04473892,0.0022665155,0.04479629,0.04473892,4.1159806,0.067096636,0,2.0681052,479.3478260869565,-0.3784407253096895,-0.3598921833998698,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.361139,6.372434,PSW,70131.55826558266,70256.09485094852,125,-0.040197704,0.008293272,0.041044287,0.040197704,5.024713,0.13834442,0,1.492344,352.8,0.749739585289306,0.2882918100768359,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.37871,6.391679,PSW,70325.28184281843,70468.26829268293,143,-0.04401434,0.0069515086,0.044559907,0.04401434,6.29405,0.1292966,0,1.275558,154.1958041958042,-0.333076343879096,-0.6716050073761557,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.411342,6.425567,PSW,70685.054200542,70841.87804878049,156,-0.023169156,0.015147191,0.027681168,0.023169156,3.6143882,0.15521747,0,0.8246074,141.34615384615384,-0.3469444014653812,-1.2811349086299997,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.486229,6.503801,PSW,71510.68563685636,71704.40921409214,194,-0.017322375,0.004217172,0.017828325,0.017322375,3.3605406,0.1726525,0,2.2664099,113.659793814433,0.1934247953344426,-0.89523256549943,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.510913,6.524301,PSW,71782.82113821138,71930.42005420054,148,-0.033240758,0.0025353692,0.033337306,0.033240758,4.919632,0.13755257,0,2.8518217,1936.8243243243244,-0.9178790488955548,0.8340475263282259,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.561535,6.57827,PSW,72340.9295392954,72525.42818428185,185,-0.026548991,0.0036396384,0.026797311,0.026548991,4.9115634,0.15270625,0,1.730965,119.1891891891892,0.1788149293231786,-0.3460712916598756,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.648555,6.658596,PSW,73300.32249322493,73411.0216802168,111,-0.023874508,0.0031155238,0.024076931,0.023874508,2.6500704,0.11594313,0,2.296678,397.2972972972973,0.229591720116827,-0.4799506038933283,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.658596,6.671146,PSW,73411.0216802168,73549.39566395665,138,-0.027866712,0.0020065166,0.027938858,0.027866712,3.8456063,0.108405806,0,2.8206928,639.1304347826087,-0.0178062822487242,-0.4156487624232596,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.671146,6.681187,PSW,73549.39566395665,73660.09485094852,111,-0.03214244,0.002202256,0.0322178,0.03214244,3.567811,0.089830294,0,2.789044,1390.5405405405404,1.1538902984436732,2.5497056545855674,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.681187,6.687881,PSW,73660.09485094852,73733.8943089431,73,-0.037352752,0.0018682395,0.037399445,0.037352752,2.7267509,0.059598453,0,2.3948135,2114.3835616438355,-0.1230831855056309,0.5921839372582913,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.190864,6.200487,Fibrillation,68254.28455284552,68360.37127371274,106,-0.028497586,0.0032500366,0.028682314,0.028497586,3.020744,0.087978795,0,2.402851,624.0566037735848,-0.0740027554491788,-0.5622699918839937,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.684534,6.692483,Fibrillation,73696.99457994581,73784.63143631436,88,-0.038500205,0.0021104014,0.038558003,0.038500205,3.3880181,0.072365135,0,2.2539678,1002.2727272727273,-0.5000968474082926,-0.1284835486916633,.\Spontanaktivität\filtered_HC280963_segment_1.wav
6.689136,6.697085,PSW,73747.73170731707,73835.36856368564,88,-0.04134195,0.002463076,0.041415256,0.04134195,3.6380916,0.07563749,0,2.3162127,501.1363636363636,-0.0649646416818776,-0.2599618901315486,.\Spontanaktivität\filtered_HC280963_segment_1.wav
0.0,0.008993,PSW,0.0,99.15311653116532,99,0.07339901,0.007928961,0.07382603,0.07339901,7.266502,0.1400811,0,1.0877849,222.72727272727272,-0.2764519153698334,-0.8351726345691195,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.008993,0.020145,PSW,99.15311653116532,222.1029810298103,123,0.082634754,0.0030680427,0.082691684,0.082634754,10.164075,0.078499064,0,1.7623439,358.5365853658537,-0.0140971471102269,-1.0619165429792543,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.021584,0.034534,PSW,237.96747967479675,380.7479674796748,143,0.08338156,0.012741431,0.084349446,0.08338156,11.923564,0.14710134,0,0.93854874,154.1958041958042,-1.1445237718877102,0.3056527847488546,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.126628,0.141377,PSW,1396.0758807588077,1558.6869918699188,162,0.06524874,0.0029173447,0.06531392,0.06524874,10.570296,0.10862648,0,2.170129,408.33333333333337,0.1041665229614144,-0.7118580392745977,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.156126,0.171235,PSW,1721.2981029810298,1887.8753387533875,166,0.0665028,0.0024787732,0.06654898,0.0665028,11.039465,0.10654989,0,2.214722,265.66265060240966,0.3476301632085429,-0.2386203943938172,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.235269,0.243543,PSW,2593.8455284552847,2685.0663956639564,92,0.058935706,0.0022474483,0.05897854,0.058935706,5.422085,0.07010047,0,2.3337488,719.0217391304346,-0.6725544978635585,-0.3974436145157374,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.243543,0.253256,PSW,2685.0663956639564,2792.151761517616,107,0.055925444,0.0026266035,0.055987097,0.055925444,5.9840226,0.072668485,0,2.144909,412.1495327102804,0.183597069737389,-0.6464562852480054,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.256853,0.264408,PSW,2831.813008130081,2915.10162601626,84,0.053225785,0.0019663256,0.0532621,0.053225785,4.470966,0.07085924,0,2.445776,787.5,-0.0220120643087923,-0.7440698283080311,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.271962,0.285273,PSW,2998.390243902439,3145.136856368564,147,0.066322014,0.0036027692,0.066419795,0.066322014,9.749336,0.10184477,0,1.6564261,150.0,-0.5453959122682486,-0.5845784009057553,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.291388,0.299303,PSW,3212.560975609756,3299.815718157181,87,0.06805653,0.00619449,0.06833785,0.06805653,5.920918,0.07008287,0,1.7284983,253.44827586206893,-0.7671076348010896,-0.3772860652537679,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.305058,0.315491,PSW,3363.2737127371274,3478.291327913279,115,0.05108218,0.0023296482,0.05113528,0.05108218,5.8744507,0.0803581,0,2.231966,383.4782608695652,0.0888413387227571,-0.7170822414843085,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.324844,0.338154,PSW,3581.410569105691,3728.157181571816,147,0.023320697,0.010981647,0.02577696,0.023479247,3.4514494,0.15374154,2,1.6266909,450.0,-0.6882046338030585,-0.4812535696198465,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.352904,0.365495,PSW,3890.768292682927,4029.582655826558,139,0.043476414,0.00325298,0.043597944,0.043476414,6.0432215,0.106046975,0,1.9387119,475.89928057553954,0.0942160710745089,-0.6466395694390208,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.391755,0.400749,PSW,4319.109756097561,4418.262872628727,99,0.029850628,0.002351888,0.029943133,0.029850628,2.955212,0.07076355,0,2.139079,222.72727272727272,-0.1637267308784849,-0.9346795183151926,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.441399,0.45471,PSW,4866.434959349594,5013.181571815719,147,0.020791383,0.0024704228,0.020937635,0.020791383,3.0563333,0.10820553,0,2.3107944,450.0,0.4087915926847725,0.1349367608473679,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.484928,0.49644,PSW,5346.336043360434,5473.252032520325,127,0.0018170422,0.0059918393,0.006261293,0.005556346,0.70565593,0.119831935,4,1.4955261,347.244094488189,-0.8002473115034395,-0.5105044911572119,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.508311,0.517664,PSW,5604.134146341464,5707.253387533875,103,0.01486355,0.0041848347,0.015441436,0.01486355,1.5309457,0.0840217,0,1.4376044,214.07766990291265,0.392863387413053,-0.977818421954507,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.569826,0.581338,PSW,6282.341463414634,6409.257452574526,127,0.024594761,0.0027683976,0.024750074,0.024594761,3.1235347,0.08458003,0,2.09263,173.6220472440945,-0.5566603839433698,-0.6604563315887622,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.612635,0.624147,PSW,6754.310298102981,6881.226287262873,127,0.008816145,0.0015650826,0.0089539895,0.008816145,1.1196505,0.07835146,0,2.6757498,1041.732283464567,0.4818240413522844,-0.3008187050172961,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.626305,0.632781,PSW,6905.023035230352,6976.413279132791,71,0.009353182,0.0031446214,0.009867657,0.009353182,0.6640759,0.057395633,0,2.2053545,621.1267605633802,-1.156977315778085,0.6349782849967909,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.632781,0.640695,PSW,6976.413279132791,7063.668021680217,87,0.010611511,0.002595011,0.010924204,0.010611511,0.92320144,0.05331923,0,1.5438144,253.44827586206893,0.3427893912017352,-0.8467892162836717,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.726673,0.735306,PSW,8011.571815718157,8106.758807588076,95,0.0063002757,0.0016792072,0.0065202164,0.0063002757,0.5985262,0.072754554,0,2.5332234,1624.7368421052631,-0.3329726966662759,-0.6986777972973721,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.766244,0.777756,PSW,8447.845528455284,8574.761517615176,127,-0.009834233,0.0018770393,0.010011764,0.009834233,1.2489475,0.072147086,0,2.2057173,347.244094488189,0.2385687487291395,-0.9209706244177038,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.782432,0.796822,PSW,8626.321138211382,8784.966124661247,158,-0.025325835,0.015290431,0.029583698,0.025325835,4.001482,0.16296712,0,1.6724298,139.55696202531644,-0.6429099260423533,-0.977699702477394,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.825241,0.838192,PSW,9098.289972899727,9241.070460704606,143,-0.0051599015,0.0035322562,0.006253113,0.0052993116,0.75780153,0.100410216,6,2.4117208,616.7832167832167,-0.3372437922643617,-0.3353258779651926,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.84071,0.850063,PSW,9268.833333333334,9371.952574525743,103,-0.00922807,0.005845112,0.010923489,0.01024041,1.0547622,0.07779612,2,1.3059108,214.07766990291265,1.4391894790000763,1.0424211498747518,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.925249,0.935321,PSW,10200.872628726289,10311.924119241194,111,0.030657385,0.0024542494,0.030755462,0.030657385,3.4029696,0.07771473,0,1.9114625,397.2972972972973,-0.2356493718875966,-0.9971639648452132,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.959784,0.971655,PSW,10581.62059620596,10712.5027100271,131,0.006112437,0.0043835295,0.007521783,0.006243694,0.8179239,0.11351161,4,1.6727718,336.64122137404576,0.5563329033905119,-0.3600721932762507,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.984965,1.002593,PSW,10859.249322493226,11053.58943089431,194,-0.0009797704,0.0024129413,0.0026042727,0.0020516668,0.39802337,0.14044395,23,2.4497044,340.97938144329896,-0.2811987783991782,-0.5847567151801067,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.016622,1.024896,PSW,11208.268292682926,11299.4891598916,91,-0.008345888,0.0023019232,0.0086575225,0.008345888,0.7594758,0.060286038,0,2.5249553,1211.5384615384614,-0.642275906047426,0.2719067601657552,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.032451,1.042524,PSW,11382.777777777776,11493.829268292684,111,-0.02725864,0.0043193125,0.027598733,0.02725864,3.0257092,0.09846839,0,2.1601346,397.2972972972973,0.1245279835582771,-0.4751458247047395,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.040006,1.050078,PSW,11466.066395663956,11577.11788617886,111,-0.03156523,0.0073714,0.032414526,0.03156523,3.5037405,0.10564464,0,1.235662,198.64864864864865,0.9489476272923536,0.0837664188742479,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.670194,0.675949,Fibrillation,7388.890243902439,7452.348238482385,64,0.007570451,0.0014979278,0.0077172224,0.007570451,0.48450887,0.04748192,0,2.333715,1722.65625,0.0150744366222969,-0.6136739617799689,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.674151,0.679547,PSW,7432.517615176152,7492.009485094851,60,0.0069575547,0.001640466,0.007148335,0.0069575547,0.4174533,0.04380046,0,2.0555186,1469.9999999999998,-0.2280619112978247,-0.4911430821341684,.\Spontanaktivität\filtered_HC280963_segment_2.wav
0.939998,0.948632,PSW,10363.483739837398,10458.670731707316,95,0.024144534,0.0023479704,0.024258433,0.024144534,2.2937307,0.074527495,0,2.260199,1160.5263157894738,0.1464508267199139,-0.57131668076735,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.105833,1.113086,PSW,12191.81029810298,12271.783875338751,80,-0.03896576,0.0029192595,0.03907496,0.03896576,3.117261,0.05515617,0,1.5800964,275.625,-0.2076464898192467,-0.9643159107459,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.112741,1.122067,PSW,12267.975609756097,12370.798780487805,103,-0.03944734,0.0031682698,0.039574374,0.03944734,4.063076,0.062246755,0,1.2819288,214.07766990291265,0.1464535771204726,-1.55044898084624,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.181825,1.191497,PSW,13029.628726287265,13136.260162601626,107,-0.015225865,0.0018939114,0.015343202,0.015225865,1.6291676,0.07602401,0,2.2802687,412.1495327102804,0.1982641408063024,-0.0773751287601784,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.191497,1.205314,PSW,13136.260162601626,13288.59078590786,152,-0.023905698,0.006499139,0.024773397,0.023905698,3.633666,0.09311853,0,1.0667416,145.06578947368422,-0.157725194519085,-1.6523087516047406,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.212913,1.224657,PSW,13372.372628726289,13501.853658536584,129,-0.037087064,0.0025307992,0.03717331,0.037087064,4.784231,0.09763914,0,2.8932514,1025.581395348837,0.0878618997399349,-0.970366855121255,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.233293,1.246419,PSW,13597.06029810298,13741.774390243903,144,-0.060540855,0.01965013,0.063650005,0.060540855,8.717883,0.1458865,0,0.76522434,153.125,-0.5269015733780888,-1.0130625448650548,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.244692,1.256091,PSW,13722.733062330622,13848.405826558266,126,-0.03433701,0.0021450755,0.034403946,0.03433701,4.326463,0.0833234,0,1.9747168,350.0,-0.0144647822180788,-1.035373154242895,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.260927,1.268526,PSW,13901.721544715449,13985.503387533876,84,-0.038604863,0.009344966,0.03971981,0.038604863,3.2428083,0.082749605,0,1.2339456,525.0,-0.5475663023180622,-0.5732651302632239,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.30065,1.31723,PSW,14339.672086720868,14522.468834688349,183,-0.040131062,0.0035857733,0.04029094,0.040131062,7.343984,0.11152831,0,2.0189528,240.98360655737704,0.0336974079637043,-0.9660328183845168,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.392532,1.406003,PSW,15352.670731707316,15501.193089430892,149,-0.056067795,0.0030569823,0.05615107,0.056067795,8.354101,0.11311036,0,2.1791103,147.98657718120805,-0.2745366580263956,-0.8726609887113486,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.412221,1.419475,PSW,15569.7418699187,15649.71544715447,80,-0.0587294,0.0019158829,0.05876064,0.0587294,4.698352,0.04882382,0,1.752144,275.625,0.5069356788258792,-0.8806725140375926,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.419475,1.429837,PSW,15649.71544715447,15763.963414634143,114,-0.05906286,0.0015860327,0.059084155,0.05906286,6.733166,0.06978373,0,2.7193599,1353.9473684210525,-0.3604908063065719,-0.8896144823250003,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.429837,1.442618,PSW,15763.963414634143,15904.869241192411,141,-0.058965027,0.0019409647,0.058996968,0.058965027,8.314069,0.09206678,0,2.609552,1251.063829787234,0.2023524892368207,-0.2457539311747227,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.446763,1.46058,PSW,15950.56842818428,16102.899051490514,152,-0.05976729,0.0038622916,0.059891958,0.05976729,9.084628,0.11679927,0,1.9795296,290.13157894736844,-1.3409142683924944,3.609803732363287,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.498231,1.506521,PSW,16518.0,16609.39837398374,91,-0.047516853,0.001998268,0.047558844,0.047516853,4.3240337,0.062917426,0,2.311094,484.6153846153846,-0.404386591469675,0.7147865937863562,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.843652,1.856778,PSW,20326.265582655826,20470.97967479675,144,-0.06664503,0.0035763967,0.066740915,0.06664503,9.596885,0.10047526,0,1.6767538,153.125,-0.7221687888099089,1.2885145395645106,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.860232,1.874394,PSW,20509.062330623303,20665.2012195122,156,-0.06654524,0.004847913,0.066721596,0.06654524,10.381058,0.12073634,0,1.6797274,282.6923076923077,0.4387593292156556,-0.8120970904209379,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.87543,1.886138,PSW,20676.62601626016,20794.682249322494,118,-0.07101984,0.001894286,0.07104509,0.07101984,8.380342,0.07846311,0,2.4587526,373.728813559322,-0.3796880776183288,-0.2499517156207114,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.886829,1.894429,PSW,20802.298780487807,20886.080623306232,84,-0.0874503,0.0059899488,0.08765521,0.0874503,7.3458257,0.07325726,0,1.9142348,262.5,0.7865977735756837,0.8430939212532893,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.95695,1.97353,PSW,21575.37669376694,21758.17344173442,183,-0.07078632,0.0020288848,0.07081539,0.07078632,12.9538965,0.122591555,0,2.6722865,240.98360655737704,-0.7554577051475548,1.2440751827797127,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.979057,1.991837,PSW,21819.10569105691,21960.01151761517,141,-0.09279786,0.032978904,0.09848376,0.09279786,13.084498,0.27621236,0,1.3195477,156.38297872340425,-1.5535266510617054,1.04880866958948,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.991837,2.003927,PSW,21960.01151761517,22093.30081300813,133,-0.05933567,0.0038851139,0.059462726,0.05933567,7.8916445,0.08547419,0,2.642353,331.57894736842104,-2.126104486107797,4.541772999762824,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.77284,1.781476,PSW,19545.57113821138,19640.777777777777,95,-0.057661794,0.0037066329,0.057780806,0.057661794,5.4778705,0.06532344,0,2.0003896,696.3157894736842,-0.8898940892143867,-0.1066222080501089,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.780785,1.790111,PSW,19633.161246612464,19735.98441734417,102,-0.057168063,0.0018542435,0.05719813,0.057168063,5.8311424,0.057440624,0,2.4135332,864.7058823529411,0.5500811552629604,-0.5186049449083279,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.78873,1.801165,PSW,19720.751355013548,19857.84891598916,137,-0.056926753,0.0024356812,0.056978833,0.056926753,7.7989655,0.08556449,0,2.3424082,321.8978102189781,-0.1917639808562826,-0.1305687754942388,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.808764,1.817054,PSW,19941.630758807587,20033.02913279133,92,-0.06026909,0.0029334407,0.060340427,0.06026909,5.5447564,0.06701684,0,1.5032752,479.3478260869565,-0.5571551315082126,-0.7390060863365284,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.729317,1.738298,PSW,19065.72967479675,19164.7445799458,99,-0.048188627,0.0012299641,0.048204318,0.048188627,4.770674,0.06269445,0,2.8051162,2004.5454545454545,-0.534432004934541,1.3336269866496178,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.622237,1.629836,PSW,17885.167344173442,17968.94918699187,83,-0.047394425,0.0021718026,0.047444157,0.047394425,3.9337373,0.0581929,0,2.0383406,265.66265060240966,0.9497884666464348,0.5712623522615456,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.584586,1.593567,PSW,17470.066395663955,17569.081300813006,99,-0.03554023,0.0027433196,0.03564595,0.03554023,3.518483,0.08024824,0,2.3790245,668.1818181818181,-0.6358757032413318,-0.4599030303029301,.\Spontanaktivität\filtered_HC280963_segment_2.wav
1.593567,1.604275,PSW,17569.081300813006,17687.13753387534,118,-0.040079247,0.002739019,0.040172726,0.040079247,4.729351,0.07444619,0,2.098435,373.728813559322,0.3015055628395377,-0.7449827593130438,.\Spontanaktivität\filtered_HC280963_segment_2.wav
